"text";"label";"source"
"y el video de la campaña de este año del juego fue muy bueno pero no lo tengo";"positive";"intertass_2017"
"Que dizque el debut de CM Punk en la UFC fue tan corto que puede entrar en un vídeo de Instagram. @user debe estar muy triste.";"negative";"intertass_2017"
"@user hombre pos claro. Lo dudabas?   Soy tortillero mayor del reino";"neutral";"intertass_2017"
"@user El Valencia siempre a dado excelentes jugadores tanto a la Selección como a otras selecciones.";"positive";"intertass_2017"
"Siento que estoy tan gordo que en cualquier momento romperé la silla de plástico";"negative";"intertass_2017"
"El verano pasado estaba ligerameeente más gordita y la ropa que compré ya no me queda igual";"neutral";"intertass_2017"
"@user justo cuando se terminan las fiestas de verano, me viene genial";"positive";"intertass_2017"
"@user ""surgen""  está el que se relaja con un plajo y el que nunca va a la caja pero farda de que saca un buen trabajo";"negative";"intertass_2017"
"En una propuesta/solicitud de servicio lo que debe quedar muy claro son los ENTREGABLES. Si esto no está claro, habrá problemas.";"neutral";"intertass_2017"
"11. siiii fue super gracioso teniamos que habernos sacado una foto";"positive";"intertass_2017"
"@user que va tío, aún no lo he probado";"negative";"intertass_2017"
"@user aaahm bueno, disfruta la vida por esos lares, yo me vuelvo a Rusia en breve";"neutral";"intertass_2017"
"Morí @user me dio like #Bombon";"positive";"intertass_2017"
"Ayer más que nunca extrañé a mi amigo Rumors, teníamos la casi tradición ir a Zapote los 25 juntos.";"negative";"intertass_2017"
"@user eso es de Grammar 1, no de inglés 7! de Inglés 7 yo hice resumen el cuatri pasado";"neutral";"intertass_2017"
"¡Buenos días! #YeimyTeMueve a partir de este momento. ""Escribí en tu corazón que cada día es el mejor del año…";"positive";"intertass_2017"
"""Contigo porque me matas y ahora sin ti ya no vivo"" -->Tal cual! Te mereces todo lo que has conseguido y conseguirás @user";"negative";"intertass_2017"
"@user y, según yo, miradas a los ojos que valen por mil (todo de manera independiente a la sustancia ""amor"")";"neutral";"intertass_2017"
"y ahors me puedo tirar como horas viendo videos de conciertos suyos pq me encanta como se mueve en el escenario y como todo de vd  mi niño";"positive";"intertass_2017"
"No se porque hay gente tan renegara donde dice que fue el peor año.. no solo lloraron TAMBIÉN FUERON FELICES";"negative";"intertass_2017"
"@user Es que en el Ojeando el año pasado tampoco, tiene muchas canciones ya jajajajaja";"neutral";"intertass_2017"
"@user Aquí seguirá El Teide esperando tu próxima visita. Felicidades por la proeza";"positive";"intertass_2017"
"Todo era mejor en la playa";"negative";"intertass_2017"
"@user el mismo de que sale el juego ppppppero la campa;a 30 dias antes de que salga osea el 5 de Octubre";"neutral";"intertass_2017"
"@user Hola bella Andrea!! Qué tengas un maravilloso día!! Besitos!";"positive";"intertass_2017"
"Hablando en serio, como no apruebe matemáticas me tiro desde la ventana de mi cuarto, que es un décimo y así no sobrevivo";"negative";"intertass_2017"
"En versión extendida. 4 horas. Y no vamos ni por la segunda";"neutral";"intertass_2017"
"Cuando no puedo dormir, escribo todo lo que preocupa en una libreta que alguien me regaló y es como un somnífero instantáneo";"positive";"intertass_2017"
"@user @user @user las de los usuarios? porque la verdad que SFV quita las ganas de jugar a los que somos mortales.";"negative";"intertass_2017"
"@user no se cual de los dos estaba más cansado. Y hasta aquí puedo leer...  #modoMayraGomezKempON";"neutral";"intertass_2017"
"@user Ambas son mindblowing, lástima White Collar terminara así de repente, y esperando a la segunda par de la 5ta de Suits";"positive";"intertass_2017"
"Ay, que ya he perdido el bus por primera vez este año";"negative";"intertass_2017"
"@user @user @user pero hombre, eso ya lo había leído  La pregunta es... ¿Cuál pretende ser el titular completo?";"neutral";"intertass_2017"
"@user  -felicidades!!! 🎉 -sales genial en tu icon -no te conozco casi nada -";"positive";"intertass_2017"
"@user @user Soy un esclavo de fines de semana";"negative";"intertass_2017"
"→ ¡Ya lo sabes, sigue a @user en sus Redes Sociales! Excelente semana para todos";"neutral";"intertass_2017"
"@user me alegro mucho!! es importante darnos cuenta del gran valor que podemos aportar y encontrar nuestra misión";"positive";"intertass_2017"
"Y lo que se sabe no se preguntan para el dolor de muchos no soy pita soy SCORT  no cobro dos lochas ni doy culo gratis como muchos.";"negative";"intertass_2017"
"@user eso me lo decías hace un año y medio pero en otro contexto";"neutral";"intertass_2017"
"@user @user @user ¡Qué bonito que nos recomiende un padre! Eu non falo moito o galego pero GRACIÑAS";"positive";"intertass_2017"
"@user yo tmbn me tienes abandonadisimo";"negative";"intertass_2017"
"@user @user si, desde aqui se te vé La Fosa de las Bermudas, clarito y con vegetacion";"neutral";"intertass_2017"
"@user no creas. Pero me gusta tener a la gente engañada  @user";"positive";"intertass_2017"
"La vara es que ya tengo como 3 quiz, una eición, dos exámenes, un ensayo, y lo peor es que mis vacaciones ya casi acaban";"negative";"intertass_2017"
"@user @user @user sí, es usual en País Vasco y zonas limítrofes, pero no me cabía lo último en el tuit";"neutral";"intertass_2017"
"@user efectivamente  , un buena píldora viral muy ilustrativa.";"positive";"intertass_2017"
"@user yo siempre deseo eso y cuando estoy libre;como hoy> ando desde temprano dando vueltas y sin sueño";"negative";"intertass_2017"
"!Feliz año nuevo! este 2017 sea realmente un año muy lindo y maravilloso ^_^";"neutral";"intertass_2017"
"De nuevo lo veo imposible con tanta mención @user #FollowSpree. Por favor, mi apoyo lo tienes siempre";"positive";"intertass_2017"
"he soñado una cosa muy rara con los personajes de PLL y luego como que estaba en la real life y conocia a Shay y a Lucy y y y";"negative";"intertass_2017"
"@user @user @user Más bien imposible. A no ser q se convierta al Islam, claro";"neutral";"intertass_2017"
"@user que bien yuriko. Felicidades";"positive";"intertass_2017"
"Y también dice caca solo que no me ha dado tiempo a grabarle";"negative";"intertass_2017"
"@user yo tuve el pelo rojo … ._."" #YaChau …";"neutral";"intertass_2017"
"@user dos para vos un gran abrazo homosexual 🤗";"positive";"intertass_2017"
"@user hola odiosa me hace falta";"negative";"intertass_2017"
"@user jajaja claro como olvidarlo!ay ya quisiera pero llego a mi casa a las 10 11pm por mis clases y no puedo ni siquiera ver nada";"neutral";"intertass_2017"
"VALE YA FUNCIONA ALELUYA he tenido que cambiar el boton de la palanza derecha, por el de la izquierda q estaba roto";"positive";"intertass_2017"
"@user estar un poco poseída nada más";"negative";"intertass_2017"
"@user Sería un puntazo que te dieran los domingos de descanso o que trabajases de mañana y así tener la tarde libre para verlo";"neutral";"intertass_2017"
"@user Que linda y grande que está Holly";"positive";"intertass_2017"
"Porque si estaba bien me tiene que dar calentura de nuevo ??";"negative";"intertass_2017"
"@user @user ta entonces me entendes porque no hablo chino amorrr";"neutral";"intertass_2017"
"Estoy seguro de que todo va a salir bien, suerte viejita";"positive";"intertass_2017"
"a mi me llegas a poner los cuernos y posiblemente no vivas pa contarlo porque te arranco la puta cabeza";"negative";"intertass_2017"
"Estoy toda estresada para el examen de mañana como que si lo fuese a perder jaja Pero ya pasé el curso y todo";"neutral";"intertass_2017"
"mi espalda esta bien chicos no os preocupeis  P espero que el juicio sea lento y me libre de la carcel http";"positive";"intertass_2017"
"@user bueno,  es algo..  Cuando encima no sabes porque te pasan las cosas todo es un poco peor  lo dicho, muchos ánimos";"negative";"intertass_2017"
"@user lo mejor que tengo es uno de 200 o así";"neutral";"intertass_2017"
"@user Jajajaja en cuanto salga de mi bucle infinito con la casa, me imprimo los mapas a dos y lo estreno!!";"positive";"intertass_2017"
"@user yo tengo que aguantar 4 niños pequeños, no sé que es peor";"negative";"intertass_2017"
"Quiero y tengo que ir a ver animales fantásticos antes que salga de cartelera";"neutral";"intertass_2017"
"@user Para ser un filler tiene bastante chicha... XDD, si es muy bueno entra al Olimpo con el Duel, los 2 mejores filler";"positive";"intertass_2017"
"@user bufeo a los bombarderos y que arreglen a los putos rammers que salen ilesos, si no no juego";"negative";"intertass_2017"
"En cuanto se vaya fabi no pienso salir de mi casa en por lo menos tres días";"neutral";"intertass_2017"
"Hoy estoy muy feliz! Podre subir videos de nuevo, mi grabador ya no me da error Volvere con todo y con un super evento por los 1000";"positive";"intertass_2017"
"@user @user @user  ""Cosa Nostra"" en estado puro... Ni Don Vito llegó tan lejos...";"negative";"intertass_2017"
"@user @user @user @user @user quiero un polo así";"neutral";"intertass_2017"
"@user vas a ser un gran comunicador";"positive";"intertass_2017"
"El colmo de tener que madrugar y tardar en quedarte dormido, o perderte en los mundos de la lectura";"negative";"intertass_2017"
"@user Son las grandes promesas nuestras";"neutral";"intertass_2017"
"@user Espero que te guste  Escocia es precioso!";"positive";"intertass_2017"
"@user tú norte, yo sur  - levante, humedad, mosquitos, caló azotado por levante pero al menos tienes playa...aquí no hay de eso";"negative";"intertass_2017"
"Doght es amable,Doght es cariñoso,todos quieren un Doght,disponibles,en ninguna parte";"neutral";"intertass_2017"
"Al parecer tu casita no es tan ""ita""...iSe ve divina chinita @user! Que felicidad por uds. - seguro Dormy tb está re feliz";"positive";"intertass_2017"
"Ojala yo presentándome para el concurso de shawn pero como vergonzosa se nace y  seguro que no me dejan participar pues aqui estoy";"negative";"intertass_2017"
"@user me ha pasado algo similar te entiendo cariño";"neutral";"intertass_2017"
"@user es que Nacho está haciendo una cadena graciosa";"positive";"intertass_2017"
"@user la web que tenías para ver los pokemon que veian tus rastreadores ya no funciona? Que llevo dos días entrando y ya no va";"negative";"intertass_2017"
"alberto que tal por punta?";"neutral";"intertass_2017"
"¡Hoy habrá nuevo campeón!, que pase lo que sea, que @user sea campeón o que @user pierda #CarlsenKarjakin";"positive";"intertass_2017"
"@user Es que se lee cada cosa , menos mal que a ese lo deje de seguir cuando terminó la temporada pasada .Mi salud es lo primero";"negative";"intertass_2017"
"@user sí. Se desató una lluvia intensa y me empapó las únicas zapatillas que tenía y ahora ya no puedo salir a comprar comida";"neutral";"intertass_2017"
"#EVDLV @user es el hombre perfecto";"positive";"intertass_2017"
"@user si lugar de incalculables arrochadas";"negative";"intertass_2017"
"Aveces cuando leo sus tuits y no entiendo algo, me dan ganas de preguntarles para entender mejor. Pero soy tímido y me quedo con la duda";"neutral";"intertass_2017"
"@user ya sabia yo que si";"positive";"intertass_2017"
"oir a @user  y a @user que haran directos del wow pero no se acuerdan que el server lo mas seguro ni que vaya  jaja";"negative";"intertass_2017"
"@user jajajaa sii, aunque acabo en un año comunica y convalido mis 3 años de derecho, sumado a los electicos que iré llevando";"neutral";"intertass_2017"
"@user pero si es preciosa";"positive";"intertass_2017"
"en japonés no se escucha tanto";"negative";"intertass_2017"
"Dice tu papá que esto pasará, dice tu mamá que tú me olvidarás... @user van 20 años, y el amor sigue intacto y será hasta la muerte";"neutral";"intertass_2017"
"@user Bueno, me piro a la piscina , que hace un día estupendo";"positive";"intertass_2017"
"Confirmao tengo el pie roto, he notado como el puto hueso se movía";"negative";"intertass_2017"
"@user aw ! recién veo esto, sorrry ! tu pues me dices algo y luego queda en nada vamos hoy a la reu de mi prima? le dije a Mari";"neutral";"intertass_2017"
"@user @user hoy tocaba ir al del oeste, por cambiar. Sí, el cambio es a mejor";"positive";"intertass_2017"
"Qué depresión me entra, de seguro gana gente que solo dio RT porque sí, por probar suerte y no verdaderos fans";"negative";"intertass_2017"
"Yo quiero una rosa eterna";"neutral";"intertass_2017"
"Cada vez que escucho ""Instituciones"" de Sui Generis se me escarapela la piel por lo hermosa que es y también me acuerdo de ti";"positive";"intertass_2017"
"No puedo apoyar la planta del pie casi y tengo que irme a trabajar todo el dia enterito";"negative";"intertass_2017"
"@user Pero retomas y ya (y bueno, lo que dices, es mi razón para no ir a un gym, por eso prefiero entrenar en casa )";"neutral";"intertass_2017"
"@user Ves quedándote con los sitios bonitos que hay que ver que en unos meses estoy yo por allí para el SSS";"positive";"intertass_2017"
"@user y és una lastima porque tiene muy buenas ideas de diseño y al no pasar por Java rinden guay...pero MicroSoft y sus cosas";"negative";"intertass_2017"
"@user Denada y muy op lo del 6.16";"neutral";"intertass_2017"
"Las eresiones mas comunes de un país, muestran su cultura, en Costa Rica es ""Pura Vida"" nada que pueda agregar";"positive";"intertass_2017"
"Hoy nos tocó de últimos en el Festival Navideño de PZ y lloviendo. Adivinen cómo quedé.";"negative";"intertass_2017"
